id,year,part,main,sub,points,theme,ask,keywords,type,cluster,difficulty,importance,textbook,heading,related,memo,pdf_page,internal_page,source,question_page,problem_pdf_page,answer_pdf_page,problem_path,textbook_path,answer_path,official_primary_title,official_primary_url,official_related_titles,official_related_urls,official_ref_count,references_json,reference_count,reference_summary,official_display_section,official_display_excerpt,official_exam_url
H25-Q2(1),H25,第Ⅰ部,問題2,(1),10,MVAの算式と利率設定の留意点,説明・算式,MVA／契約時利率／解約時利率／タイムラグマージン,複合型,解約返戻金・MVA,4,S,hoken1-seiho_02.pdf,第2章 解約および解約返戻金 ＞ 2.5.4 市場価格調整（Market Value Adjustment）,2.6.3 MVAの影響,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：2.6.3 MVAの影響,30,2-24,H25G.pdf,p.4,4,8,exams/H25G.pdf#page=4,textbooks/hoken1-seiho_02.pdf#page=30,exams/H25G.pdf#page=8,IV-5-3 契約者価額,https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%95%EF%BC%8D%EF%BC%93%20%E5%A5%91%E7%B4%84%E8%80%85%E4%BE%A1%E9%A1%8D,II-4-2 保険募集管理態勢,https://www.fsa.go.jp/common/law/guide/ins/02d.html#:~:text=%E5%A5%91%E7%B4%84%E7%B7%A0%E7%B5%90%E5%89%8D%E4%BA%A4%E4%BB%98%E6%9B%B8%E9%9D%A2,2,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第2章 解約および解約返戻金 ＞ 2.5.4 市場価格調整（Market Value Adjustment）"", ""source"": ""hoken1-seiho_02.pdf"", ""usage"": ""2.6.3 MVAの影響"", ""url"": ""textbooks/hoken1-seiho_02.pdf#page=30"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：2.6.3 MVAの影響"", ""pdf_page"": ""30"", ""internal_page"": ""2-24""}, {""id"": ""OFF-16"", ""category"": ""監督指針"", ""title"": ""IV-5-3 契約者価額"", ""source"": ""金融庁"", ""usage"": ""解約返戻金、契約者価額、MVA、市場価格調整"", ""url"": ""https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%95%EF%BC%8D%EF%BC%93%20%E5%A5%91%E7%B4%84%E8%80%85%E4%BE%A1%E9%A1%8D"", ""type"": ""公式"", ""reason"": ""解約返戻金、契約者価額、MVA、市場価格調整"", ""section_hint"": ""IV－5－3 契約者価額"", ""excerpt"": ""解約返戻金は支出した事業費・投資上の損失・保険設計上の仕組み等に照らして合理的かつ妥当か、MVA係数はリスク管理や取引費用との整合性から妥当かを確認する箇所。"", ""display_mode"": ""official_panel""}, {""id"": ""OFF-06"", ""category"": ""監督指針"", ""title"": ""II-4-2 保険募集管理態勢"", ""source"": ""金融庁"", ""usage"": ""契約締結前交付書面、MVA等の商品説明関連"", ""url"": ""https://www.fsa.go.jp/common/law/guide/ins/02d.html#:~:text=%E5%A5%91%E7%B4%84%E7%B7%A0%E7%B5%90%E5%89%8D%E4%BA%A4%E4%BB%98%E6%9B%B8%E9%9D%A2"", ""type"": ""公式"", ""reason"": ""契約締結前交付書面、MVA等の商品説明関連"", ""section_hint"": ""II－4－2 保険募集管理態勢／契約締結前交付書面"", ""excerpt"": ""契約概要・注意喚起情報、特定保険契約の契約締結前交付書面、MVA等の商品説明に関する確認先。"", ""display_mode"": ""official_panel""}]",3,教科書：第2章 解約および解約返戻金 ＞ 2.5.4 市場価格調整（Market Value Adjustment） ／ 公式：IV-5-3 契約者価額 ／ 公式：II-4-2 保険募集管理態勢,IV－5－3 契約者価額,解約返戻金は支出した事業費・投資上の損失・保険設計上の仕組み等に照らして合理的かつ妥当か、MVA係数はリスク管理や取引費用との整合性から妥当かを確認する箇所。,
H25-Q2(2),H25,第Ⅰ部,問題2,(2),10,保険料率区分要素と男女別料率,説明,同質性／分離の必然性／測定可能性／男女別料率,知識型,料率細分化,3,S,hoken1-seiho_01.pdf,第1章 営業保険料 ＞ 1.5.3 保険料率の区分にあたって留意すべき事項,1.5.2 保険技術的公平性と社会的公平性,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：1.5.2 保険技術的公平性と社会的公平性,26,1-24,H25G.pdf,p.4,4,9,exams/H25G.pdf#page=4,textbooks/hoken1-seiho_01.pdf#page=26,exams/H25G.pdf#page=9,IV-5-1 保険料,https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%95%EF%BC%8D%EF%BC%91%20%E4%BF%9D%E9%99%BA%E6%96%99,,,1,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第1章 営業保険料 ＞ 1.5.3 保険料率の区分にあたって留意すべき事項"", ""source"": ""hoken1-seiho_01.pdf"", ""usage"": ""1.5.2 保険技術的公平性と社会的公平性"", ""url"": ""textbooks/hoken1-seiho_01.pdf#page=26"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：1.5.2 保険技術的公平性と社会的公平性"", ""pdf_page"": ""26"", ""internal_page"": ""1-24""}, {""id"": ""OFF-14"", ""category"": ""監督指針"", ""title"": ""IV-5-1 保険料"", ""source"": ""金融庁"", ""usage"": ""保険料・付加保険料・料率区分・割増引制度"", ""url"": ""https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%95%EF%BC%8D%EF%BC%91%20%E4%BF%9D%E9%99%BA%E6%96%99"", ""type"": ""公式"", ""reason"": ""保険料・付加保険料・料率区分・割増引制度"", ""section_hint"": ""IV－5－1 保険料"", ""excerpt"": ""保険料の算出方法について、十分性・公平性等を考慮して合理的かつ妥当か、不当な差別的扱いがないか、予定発生率等が基礎データに基づくかを確認する箇所。"", ""display_mode"": ""official_panel""}]",2,教科書：第1章 営業保険料 ＞ 1.5.3 保険料率の区分にあたって留意すべき事項 ／ 公式：IV-5-1 保険料,IV－5－1 保険料,保険料の算出方法について、十分性・公平性等を考慮して合理的かつ妥当か、不当な差別的扱いがないか、予定発生率等が基礎データに基づくかを確認する箇所。,
H25-Q2(3),H25,第Ⅰ部,問題2,(3),10,商品毎収益検証における事業費シナリオ設定,説明,新契約費／維持費／配賦単位／会社経験値／規模の経済,複合型,商品毎収益検証,4,S,hoken1-seiho_10.pdf,第10章 商品毎収益検証 ＞ 10.7 事業費の設定,10.7.5 規模の弾力性,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：10.7.5 規模の弾力性,43,10-37,H25G.pdf,p.4,4,10,exams/H25G.pdf#page=4,textbooks/hoken1-seiho_10.pdf#page=43,exams/H25G.pdf#page=10,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第10章 商品毎収益検証 ＞ 10.7 事業費の設定"", ""source"": ""hoken1-seiho_10.pdf"", ""usage"": ""10.7.5 規模の弾力性"", ""url"": ""textbooks/hoken1-seiho_10.pdf#page=43"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：10.7.5 規模の弾力性"", ""pdf_page"": ""43"", ""internal_page"": ""10-37""}]",1,教科書：第10章 商品毎収益検証 ＞ 10.7 事業費の設定,,,
H25-Q3(1),H25,第Ⅱ部,問題3,(1),20,無解約返戻金型商品の開発・予定解約率,所見論述,無解約返戻金／予定解約率／契約者理解／解約率変動リスク,所見型,解約返戻金,5,S,hoken1-seiho_02.pdf,第2章 解約および解約返戻金 ＞ 2.5.2 低・無解約返戻金型商品,2.6.2 解約リスク,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：2.6.2 解約リスク,27,2-21,H25G.pdf,p.5,5,12,exams/H25G.pdf#page=5,textbooks/hoken1-seiho_02.pdf#page=27,exams/H25G.pdf#page=12,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第2章 解約および解約返戻金 ＞ 2.5.2 低・無解約返戻金型商品"", ""source"": ""hoken1-seiho_02.pdf"", ""usage"": ""2.6.2 解約リスク"", ""url"": ""textbooks/hoken1-seiho_02.pdf#page=27"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：2.6.2 解約リスク"", ""pdf_page"": ""27"", ""internal_page"": ""2-21""}]",1,教科書：第2章 解約および解約返戻金 ＞ 2.5.2 低・無解約返戻金型商品,,,
H25-Q3(2),H25,第Ⅱ部,問題3,(2),20,長寿リスクと個人年金保険の商品設計,所見論述,長寿リスク／年金開始後死亡率／予定利率／再保険／商品設計,所見型,営業保険料・基礎率,5,S,hoken1-seiho_04.pdf,第4章 生命保険の商品開発 ＞ 4.3.1 保険給付等の詳細設計,1.4.1 予定死亡率・予定給付発生率等,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：1.4.1 予定死亡率・予定給付発生率等,26,4-23,H25G.pdf,p.5,5,15,exams/H25G.pdf#page=5,textbooks/hoken1-seiho_04.pdf#page=26,exams/H25G.pdf#page=15,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第4章 生命保険の商品開発 ＞ 4.3.1 保険給付等の詳細設計"", ""source"": ""hoken1-seiho_04.pdf"", ""usage"": ""1.4.1 予定死亡率・予定給付発生率等"", ""url"": ""textbooks/hoken1-seiho_04.pdf#page=26"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：1.4.1 予定死亡率・予定給付発生率等"", ""pdf_page"": ""26"", ""internal_page"": ""4-23""}]",1,教科書：第4章 生命保険の商品開発 ＞ 4.3.1 保険給付等の詳細設計,,,
H26-Q1(1),H26,第Ⅰ部,問題1,(1),5,算出方法書の記載事項,語句記入,返戻金／契約者配当／未収保険料／保険期間／保険数理,知識型,法令・基礎書類,2,S,hoken1-seiho_04.pdf,第4章 生命保険の商品開発 ＞ ［参考］商品開発に関連する基礎書類,4.4.10 法令等,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：4.4.10 法令等,56,4-53,H26G.pdf,p.1,1,7,exams/H26G.pdf#page=1,textbooks/hoken1-seiho_04.pdf#page=56,exams/H26G.pdf#page=7,保険業法施行規則 第10条（算出方法書の記載事項）,https://laws.e-gov.go.jp/law/408M50000040005#Mp-At_10,,,1,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第4章 生命保険の商品開発 ＞ ［参考］商品開発に関連する基礎書類"", ""source"": ""hoken1-seiho_04.pdf"", ""usage"": ""4.4.10 法令等"", ""url"": ""textbooks/hoken1-seiho_04.pdf#page=56"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：4.4.10 法令等"", ""pdf_page"": ""56"", ""internal_page"": ""4-53""}, {""id"": ""OFF-25"", ""category"": ""法令"", ""title"": ""保険業法施行規則 第10条（算出方法書の記載事項）"", ""source"": ""e-Gov法令検索"", ""usage"": ""保険料、責任準備金、契約者価額、配当、未収保険料等"", ""url"": ""https://laws.e-gov.go.jp/law/408M50000040005#Mp-At_10"", ""type"": ""公式"", ""reason"": ""保険料、責任準備金、契約者価額、配当、未収保険料等"", ""section_hint"": ""保険業法施行規則 第10条（算出方法書の記載事項）"", ""excerpt"": ""算出方法書の記載事項。保険料、責任準備金、契約者価額、契約者配当、未収保険料、保険金額・保険種類等変更時の計算方法。"", ""display_mode"": ""official_panel""}]",2,教科書：第4章 生命保険の商品開発 ＞ ［参考］商品開発に関連する基礎書類 ／ 公式：保険業法施行規則 第10条（算出方法書の記載事項）,保険業法施行規則 第10条（算出方法書の記載事項）,算出方法書の記載事項。保険料、責任準備金、契約者価額、契約者配当、未収保険料、保険金額・保険種類等変更時の計算方法。,
H26-Q1(2),H26,第Ⅰ部,問題1,(2),5,団体保険の商品種類・目的,語句記入,総合福祉団体定期保険／ヒューマン・ヴァリュー特約／団体信用生命保険,知識型,団体生命保険,2,S,hoken1-seiho_06.pdf,第6章 団体生命保険 ＞ 6.5 団体保険の種類,6.4 団体定期保険の総論,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：6.4 団体定期保険の総論,12,6-8,H26G.pdf,p.1,1,7,exams/H26G.pdf#page=1,textbooks/hoken1-seiho_06.pdf#page=12,exams/H26G.pdf#page=7,IV-1-15 団体保険又は団体契約の取扱い,https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%91%EF%BC%8D15%20%E5%9B%A3%E4%BD%93%E4%BF%9D%E9%99%BA%E5%8F%88%E3%81%AF%E5%9B%A3%E4%BD%93%E5%A5%91%E7%B4%84%E3%81%AE%E5%8F%96%E6%89%B1%E3%81%84,,,1,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第6章 団体生命保険 ＞ 6.5 団体保険の種類"", ""source"": ""hoken1-seiho_06.pdf"", ""usage"": ""6.4 団体定期保険の総論"", ""url"": ""textbooks/hoken1-seiho_06.pdf#page=12"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：6.4 団体定期保険の総論"", ""pdf_page"": ""12"", ""internal_page"": ""6-8""}, {""id"": ""OFF-12"", ""category"": ""監督指針"", ""title"": ""IV-1-15 団体保険又は団体契約の取扱い"", ""source"": ""金融庁"", ""usage"": ""団体及び被保険団体の範囲、被保険団体区分、保険料率設定"", ""url"": ""https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%91%EF%BC%8D15%20%E5%9B%A3%E4%BD%93%E4%BF%9D%E9%99%BA%E5%8F%88%E3%81%AF%E5%9B%A3%E4%BD%93%E5%A5%91%E7%B4%84%E3%81%AE%E5%8F%96%E6%89%B1%E3%81%84"", ""type"": ""公式"", ""reason"": ""団体及び被保険団体の範囲、被保険団体区分、保険料率設定"", ""section_hint"": ""IV－1－15 団体保険又は団体契約の取扱い"", ""excerpt"": ""団体及び被保険団体の範囲、団体要件、退職者等を含める場合の事務処理能力・保険料収納管理等を確認する箇所。"", ""display_mode"": ""official_panel""}]",2,教科書：第6章 団体生命保険 ＞ 6.5 団体保険の種類 ／ 公式：IV-1-15 団体保険又は団体契約の取扱い,IV－1－15 団体保険又は団体契約の取扱い,団体及び被保険団体の範囲、団体要件、退職者等を含める場合の事務処理能力・保険料収納管理等を確認する箇所。,
H26-Q1(3),H26,第Ⅰ部,問題1,(3),5,非伝統的再保険とART,語句記入,財務再保険／サープラス・リリーフ／ART／キャプティブ／証券化,知識型,再保険,3,S,hoken1-seiho_08.pdf,第8章 再保険 ＞ 8.2.4 伝統的再保険・非伝統的再保険,8.4 再保険と財務改善,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：8.4 再保険と財務改善,13,8-9,H26G.pdf,p.2,2,7,exams/H26G.pdf#page=2,textbooks/hoken1-seiho_08.pdf#page=13,exams/H26G.pdf#page=7,II-3-10 再保険に関するリスク管理,https://www.fsa.go.jp/common/law/guide/ins/02c.html#:~:text=II%20%EF%BC%8D%EF%BC%93%EF%BC%8D10%EF%BC%8D%EF%BC%91%20%E4%BF%9D%E6%9C%89%E3%83%BB%E5%87%BA%E5%86%8D%E3%81%AB%E9%96%A2%E3%81%99%E3%82%8B%E3%83%AA%E3%82%B9%E3%82%AF%E7%AE%A1%E7%90%86,,,1,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第8章 再保険 ＞ 8.2.4 伝統的再保険・非伝統的再保険"", ""source"": ""hoken1-seiho_08.pdf"", ""usage"": ""8.4 再保険と財務改善"", ""url"": ""textbooks/hoken1-seiho_08.pdf#page=13"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：8.4 再保険と財務改善"", ""pdf_page"": ""13"", ""internal_page"": ""8-9""}, {""id"": ""OFF-04"", ""category"": ""監督指針"", ""title"": ""II-3-10 再保険に関するリスク管理"", ""source"": ""金融庁"", ""usage"": ""再保険リスク、再保険先管理、リスク移転の確認"", ""url"": ""https://www.fsa.go.jp/common/law/guide/ins/02c.html#:~:text=II%20%EF%BC%8D%EF%BC%93%EF%BC%8D10%EF%BC%8D%EF%BC%91%20%E4%BF%9D%E6%9C%89%E3%83%BB%E5%87%BA%E5%86%8D%E3%81%AB%E9%96%A2%E3%81%99%E3%82%8B%E3%83%AA%E3%82%B9%E3%82%AF%E7%AE%A1%E7%90%86"", ""type"": ""公式"", ""reason"": ""再保険リスク、再保険先管理、リスク移転の確認"", ""section_hint"": ""II－3－10 再保険に関するリスク管理"", ""excerpt"": ""保有するリスクの規模・集中度を出再を通じて適正に管理するため、保有・出再政策、保有限度額、再保険によるカバー状況などを確認する箇所。"", ""display_mode"": ""official_panel""}]",2,教科書：第8章 再保険 ＞ 8.2.4 伝統的再保険・非伝統的再保険 ／ 公式：II-3-10 再保険に関するリスク管理,II－3－10 再保険に関するリスク管理,保有するリスクの規模・集中度を出再を通じて適正に管理するため、保有・出再政策、保有限度額、再保険によるカバー状況などを確認する箇所。,
H26-Q1(4),H26,第Ⅰ部,問題1,(4),5,死亡率の年齢調整,計算・説明,経験死亡率／年齢調整／経過契約分布／件数ベース死亡率,計算型,営業保険料・基礎率,4,A,hoken1-seiho_01.pdf,第1章 営業保険料 ＞ 1.4.1 予定死亡率・予定給付発生率等,7.4.1.1 死亡率,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：7.4.1.1 死亡率,9,1-7,H26G.pdf,p.3,3,7,exams/H26G.pdf#page=3,textbooks/hoken1-seiho_01.pdf#page=9,exams/H26G.pdf#page=7,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第1章 営業保険料 ＞ 1.4.1 予定死亡率・予定給付発生率等"", ""source"": ""hoken1-seiho_01.pdf"", ""usage"": ""7.4.1.1 死亡率"", ""url"": ""textbooks/hoken1-seiho_01.pdf#page=9"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：7.4.1.1 死亡率"", ""pdf_page"": ""9"", ""internal_page"": ""1-7""}]",1,教科書：第1章 営業保険料 ＞ 1.4.1 予定死亡率・予定給付発生率等,,,
H26-Q1(5),H26,第Ⅰ部,問題1,(5),5,変額年金保険の会計価値ヘッジ,説明,会計価値ヘッジ／責任準備金／経済価値ヘッジ／デリバティブ,知識型,変額年金・ヘッジ,3,S,hoken1-seiho_05.pdf,第5章 変額年金保険 ＞ 5.5.2 会計価値のヘッジ,5.5.1 経済価値のヘッジ,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：5.5.1 経済価値のヘッジ,35,5-31,H26G.pdf,p.4,4,8,exams/H26G.pdf#page=4,textbooks/hoken1-seiho_05.pdf#page=35,exams/H26G.pdf#page=8,,,,,,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第5章 変額年金保険 ＞ 5.5.2 会計価値のヘッジ"", ""source"": ""hoken1-seiho_05.pdf"", ""usage"": ""5.5.1 経済価値のヘッジ"", ""url"": ""textbooks/hoken1-seiho_05.pdf#page=35"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：5.5.1 経済価値のヘッジ"", ""pdf_page"": ""35"", ""internal_page"": ""5-31""}]",1,教科書：第5章 変額年金保険 ＞ 5.5.2 会計価値のヘッジ,,,
H26-Q1(6),H26,第Ⅰ部,問題1,(6),5,第三分野基礎率変更権の審査上の留意事項,説明,基礎率変更権／審査／予定発生率／契約者保護,知識型,医療保険,3,S,hoken1-seiho_07.pdf,第7章 医療保険 ＞ 7.6.2 基礎率変更権を行使する認可申請の取扱い,7.6.1 基礎率変更権の設定について,教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：7.6.1 基礎率変更権の設定について,37,7-33,H26G.pdf,p.4,4,8,exams/H26G.pdf#page=4,textbooks/hoken1-seiho_07.pdf#page=37,exams/H26G.pdf#page=8,IV-4 第三分野,https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%94%EF%BC%8D%EF%BC%91%20%E5%9F%BA%E7%A4%8E%E7%8E%87%E5%A4%89%E6%9B%B4%E6%A8%A9%E3%81%AE%E8%A8%AD%E5%AE%9A%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6,保険業法施行規則 第11条（基礎率変更権等）,https://laws.e-gov.go.jp/law/408M50000040005#Mp-At_11,2,"[{""type"": ""教科書"", ""category"": ""教科書"", ""title"": ""第7章 医療保険 ＞ 7.6.2 基礎率変更権を行使する認可申請の取扱い"", ""source"": ""hoken1-seiho_07.pdf"", ""usage"": ""7.6.1 基礎率変更権の設定について"", ""url"": ""textbooks/hoken1-seiho_07.pdf#page=37"", ""reason"": ""教科書リンクを小問テーマに近い見出しへ寄せ直し。関連：7.6.1 基礎率変更権の設定について"", ""pdf_page"": ""37"", ""internal_page"": ""7-33""}, {""id"": ""OFF-13"", ""category"": ""監督指針"", ""title"": ""IV-4 第三分野"", ""source"": ""金融庁"", ""usage"": ""第三分野商品の商品審査、基礎率変更権、契約者保護"", ""url"": ""https://www.fsa.go.jp/common/law/guide/ins/04.html#:~:text=IV%20%EF%BC%8D%EF%BC%94%EF%BC%8D%EF%BC%91%20%E5%9F%BA%E7%A4%8E%E7%8E%87%E5%A4%89%E6%9B%B4%E6%A8%A9%E3%81%AE%E8%A8%AD%E5%AE%9A%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6"", ""type"": ""公式"", ""reason"": ""第三分野商品の商品審査、基礎率変更権、契約者保護"", ""section_hint"": ""IV－4 第三分野／基礎率変更権"", ""excerpt"": ""第三分野保険の基礎率変更権、行使基準、実績発生率指標、契約者説明・情報開示、変更後予定発生率の合理性等を確認する箇所。"", ""display_mode"": ""official_panel""}, {""id"": ""OFF-26"", ""category"": ""法令"", ""title"": ""保険業法施行規則 第11条（基礎率変更権等）"", ""source"": ""e-Gov法令検索"", ""usage"": ""第三分野保険の基礎率変更権、認可申請の根拠"", ""url"": ""https://laws.e-gov.go.jp/law/408M50000040005#Mp-At_11"", ""type"": ""公式"", ""reason"": ""第三分野保険の基礎率変更権、認可申請の根拠"", ""section_hint"": ""保険業法施行規則 第11条（基礎率変更権等）"", ""excerpt"": ""基礎率変更権等の算出方法書記載事項・審査基準に関連する条文。第三分野保険の基礎率変更権問題で確認。"", ""display_mode"": ""official_panel""}]",3,教科書：第7章 医療保険 ＞ 7.6.2 基礎率変更権を行使する認可申請の取扱い ／ 公式：IV-4 第三分野 ／ 公式：保険業法施行規則 第11条（基礎率変更権等）,IV－4 第三分野／基礎率変更権,第三分野保険の基礎率変更権、行使基準、実績発生率指標、契約者説明・情報開示、変更後予定発生率の合理性等を確認する箇所。,
